term,mean_active,mean_zero,delta
formations,9.370261785328514e-05,0.0011669966994514711,-0.001073294081598186
customer loyalty,0.0006443918166978092,0.0017182244753457517,-0.0010738326586479424
ranging,0.003263457976385745,0.004338524795941793,-0.0010750668195560484
guests,0.0002988652646287266,0.0013743292958827804,-0.0010754640312540537
legal,0.0014600769639200601,0.0025362399504508543,-0.0010761629865307942
discretionary,0.00047395066144940165,0.0015508318777030174,-0.0010768812162536157
produced,0.0009679332358894135,0.0020451446692170425,-0.001077211433327629
fixed price,0.000558491568106288,0.0016372921968440606,-0.0010788006287377728
various financial,0.00012025721970598818,0.001199170633170153,-0.001078913413464165
revenue principally,8.984983840388794e-05,0.0011700380735629491,-0.0010801882351590612
property types,7.446086216341727e-05,0.001156094322449674,-0.0010816334602862568
political,0.00017111521052817042,0.0012537058998657688,-0.0010825906893375983
base consists,0.0016815213193744221,0.0027642602122085074,-0.0010827388928340853
include extensive,0.000395969643454227,0.001478924068821402,-0.0010829544253671752
apparel footwear,0.00015479668883770255,0.0012377931425465213,-0.0010829964537088187
puerto rico,0.00015469085944983319,0.00123799547703229,-0.0010833046175824567
tobacco,0.0005988754712532815,0.0016876844108238945,-0.0010888089395706129
cruise,0.00047732425110687547,0.0015662875270912346,-0.0010889632759843591
hyatt,0.0,0.001088996817266234,-0.001088996817266234
expenditures,0.0006255284506086168,0.0017178974944431315,-0.0010923690438345147
participants,0.0008403118653486949,0.0019337152177447425,-0.0010934033523960476
proactive,0.0007956057437761664,0.0018900313146587213,-0.0010944255708825548
minnesota,0.00011339679372653748,0.0012078779065624343,-0.0010944811128358969
earns,0.0007755761584485009,0.0018711855104989758,-0.001095609352050475
primary revenue,0.00056601013780733,0.0016635543574786337,-0.0010975442196713037
investment banks,0.0001578696738950848,0.001255648354742623,-0.001097778680847538
technology fintech,5.0780778550325566e-05,0.0011488044346161844,-0.0010980236560658588
proved,3.3714884087250344e-05,0.0011329825201327273,-0.001099267636045477
puerto,0.00015448610333966645,0.001254004717787468,-0.0010995186144478017
capital structure,9.873201646247432e-05,0.0011983048191943964,-0.0010995728027319222
settlement,0.0004095303889329668,0.0015109950762118034,-0.0011014646872788366
ethanol,0.0003692747521531412,0.0014714295244309227,-0.0011021547722777816
discounts,0.0004926571600305582,0.0015949355898599799,-0.0011022784298294216
grocery,0.0018916963218299902,0.002995066005836726,-0.0011033696840067357
primarily subsidiary,8.361845458538893e-05,0.0011871207608261534,-0.0011035023062407644
warehousing,0.0004929109114364754,0.0015964443020855129,-0.0011035333906490375
development company,0.0005978204477164324,0.0017014709192544038,-0.0011036504715379713
pickup,0.00028046812628529724,0.0013844092875079223,-0.001103941161222625
mountain,0.00041293234678186524,0.0015169924166992923,-0.001104060069917427
mid sized,0.0008833325352404544,0.001988065788428403,-0.0011047332531879486
office buildings,0.0001640273114606768,0.0012696551638897919,-0.001105627852429115
athletic,0.00019233924454509127,0.0012987273754425759,-0.0011063881308974845
terminals,0.0007733734019795935,0.0018806315928415055,-0.001107258190861912
accessories,0.003997229172588826,0.005105351568873365,-0.0011081223962845395
act,0.0013162510818855455,0.002424638561265667,-0.0011083874793801215
las vegas,4.563982015026753e-05,0.0011554947446834915,-0.001109854924533224
hedge funds,0.0002166834755149107,0.001327312704053169,-0.0011106292285382583
data analytics,0.002516140662537018,0.003627863682437422,-0.001111723019900404
broad customer,0.0037332608754274705,0.004845014871985715,-0.0011117539965582448
ability,0.004111264020325304,0.005224796237504949,-0.0011135322171796453
remaining,0.000825785208936743,0.0019401014178192573,-0.0011143162088825143
small mid,0.0007021840790297834,0.0018172936309419718,-0.0011151095519121885
organic expansion,0.0003375412454550061,0.0014536329538393745,-0.0011160917083843684
experienced management,0.00012334933405482498,0.001239950945233549,-0.001116601611178724
guarantees,0.00016618846771678046,0.0012847484124701644,-0.001118559944753384
firm provides,0.0007414587442089887,0.0018606566510361647,-0.001119197906827176
market customer,0.0010361950177784067,0.002155938926929227,-0.0011197439091508202
mro,0.0005634946163661018,0.0016846440298836011,-0.0011211494135174994
temporary,0.0003986532667018266,0.0015203026635878386,-0.001121649396886012
individual consumers,0.0015909110486100218,0.0027130083850693157,-0.0011220973364592939
beer,0.00018320908828013387,0.0013053655051816597,-0.001122156416901526
efficiencies,0.0017906967554453727,0.0029128604420847384,-0.0011221636866393656
initiatives,0.003068590715290347,0.004191521697063484,-0.0011229309817731375
island,6.665028730727464e-05,0.0011914347228526435,-0.0011247844355453689
las,5.8239286173892196e-05,0.0011831666380476744,-0.0011249273518737822
atm,0.0004999006155039533,0.0016255706561177057,-0.0011256700406137524
marks,0.0005464704366155437,0.0016726655704371943,-0.0011261951338216506
coupled,0.0018254682910343063,0.002952903834477183,-0.0011274355434428766
marriott,5.280883219401459e-05,0.001180648166055115,-0.0011278393338611005
maintaining,0.002957408958384885,0.004087080968649295,-0.0011296720102644104
vegas,4.563982015026753e-05,0.0011762042146549875,-0.00113056439450472
mac,0.00041545798153088835,0.0015467181454221423,-0.001131260163891254
distribution centers,0.00036885641773890313,0.0015051545728534293,-0.0011362981551145263
styles,0.00017924764286318968,0.0013180233307079074,-0.0011387756878447177
diverse customer,0.0030453655621588173,0.004184202883224197,-0.0011388373210653793
indicating,0.0019118237806421932,0.0030514285187404114,-0.0011396047380982182
securitization,1.3417620902433333e-05,0.001153473224123401,-0.0011400556032209676
operating expenses,5.04905060415957e-05,0.001191216300994257,-0.0011407257949526614
lower,0.004014326708011236,0.005158174231581419,-0.0011438475235701828
claims management,9.901264025235536e-05,0.0012431373683483567,-0.0011441247280960013
consultants,0.00041439723461149597,0.001558668015536388,-0.001144270780924892
registered investment,3.577578540073895e-05,0.0011807373448648015,-0.0011449615594640626
services provider,0.0003162449271116375,0.001462292356651664,-0.0011460474295400265
houston,8.069924562877792e-05,0.0012274178636560713,-0.0011467186180272933
ferc,3.490613142135373e-05,0.0011827723821919262,-0.0011478662507705725
operates holding,0.0001882107441679193,0.001339348813575692,-0.0011511380694077728
permanent,0.0008077475618709005,0.0019610333727831295,-0.0011532858109122288
membership,0.0007598081795625015,0.001913265826311113,-0.0011534576467486114
purchases,0.001643781991821777,0.002798614639539773,-0.0011548326477179962
los,5.7023688043893574e-05,0.0012131907436455523,-0.0011561670556016587
omni,0.0014383410049697428,0.0025949724360160944,-0.0011566314310463516
types,0.002337404686640995,0.0034948932995282284,-0.0011574886128872335
constraints,0.00041211393163983096,0.0015743639667159443,-0.0011622500350761133
outlet,0.0002629015999335856,0.0014267141790181112,-0.0011638125790845257
spectrum financial,9.128450899562934e-05,0.0012550988814210358,-0.0011638143724254065
buyers,0.0018653486823593621,0.0030298437553408896,-0.0011644950729815275
office retail,6.204770751350115e-05,0.0012266503013391953,-0.0011646025938256942
corporation operates,0.0032277156698738794,0.004392403118321521,-0.0011646874484476412
approximately million,0.0006437176314581967,0.00181094360259071,-0.0011672259711325132
airline,0.00015009053899745108,0.0013191447032622904,-0.0011690541642648392
retirement accounts,1.557694160316857e-05,0.0011851350309992669,-0.0011695580893960984
proximity,0.0004074260597031756,0.0015773398417526312,-0.0011699137820494556
mitigate,0.0019231256234994924,0.0030930607889112943,-0.0011699351654118019
limited,0.003951419862769031,0.005121476995838418,-0.0011700571330693866
refined,0.0010665526626150491,0.002237633900949433,-0.0011710812383343837
losses,0.0004594139768668582,0.0016309469570002326,-0.0011715329801333745
sand,0.0003120789852266622,0.0014838577405489417,-0.0011717787553222796
practices,0.001739078837219501,0.002912133561014653,-0.001173054723795152
federal state,0.0008760683903284597,0.0020516251748183547,-0.001175556784489895
gas natural,6.701664876344303e-05,0.0012428485622293936,-0.0011758319134659507
bulk,0.0008923030425661158,0.0020710850321582395,-0.0011787819895921238
frameworks,0.0004988192217952437,0.0016796105815233327,-0.001180791359728089
southeast,0.0002615585269884552,0.001443629382314764,-0.0011820708553263088
firm leverages,0.001559602627099054,0.00274181617076789,-0.001182213543668836
related,0.005977246140058464,0.007159470676777271,-0.0011822245367188065
diversifies,0.0002960632721494802,0.0014791658139401006,-0.0011831025417906203
investment performance,2.117596268021914e-05,0.001204650467896954,-0.0011834745052167349
prominent,0.0027182599790826936,0.003902643794458161,-0.0011843838153754675
mid atlantic,3.53390070525944e-05,0.0012239998301957023,-0.001188660823143108
casinos,0.00021050939276217334,0.0014003024473167678,-0.0011897930545545945
completion,0.0012342513396095811,0.0024254741108776967,-0.0011912227712681156
loss,0.0016911770906508207,0.0028840783222982584,-0.0011929012316474377
freddie mac,0.0,0.0011942995262744776,-0.0011942995262744776
freddie,0.0,0.0011942995262744776,-0.0011942995262744776
framework,0.0013038881239536566,0.0024986726423745563,-0.0011947845184208997
digital banking,0.0005612684265465297,0.001759628736900945,-0.0011983603103544152
comprised,0.0002301936395701386,0.0014289086709543177,-0.001198715031384179
price volatility,0.0003153039822709366,0.0015146598478174278,-0.0011993558655464913
express,0.0008738644819717839,0.002074547658655005,-0.0012006831766832211
insurance segment,0.00019521472083139463,0.0013975415067651144,-0.0012023267859337199
estate construction,2.5502013193683106e-05,0.0012279041928744405,-0.0012024021796807575
consolidation,0.001462111374641884,0.0026657460356283406,-0.0012036346609864566
resident,8.275948347077361e-05,0.0012876665517147865,-0.001204907068244013
income producing,0.0,0.0012055391634863374,-0.0012055391634863374
general merchandise,0.00011711192305911124,0.0013248898879771574,-0.0012077779649180462
insurance policies,0.00010643993153811355,0.0013156106509388523,-0.0012091707194007387
coastal,8.484598327138854e-05,0.0012947826246807526,-0.001209936641409364
clearing,0.0003329529596534813,0.001543772755681563,-0.0012108197960280817
exploration production,0.0006503209516124947,0.0018614939397420065,-0.0012111729881295118
service marks,0.00029730837150507056,0.0015092273517164885,-0.0012119189802114179
added,0.003358158773940285,0.00457063046720178,-0.0012124716932614948
telephone,0.00010539094713988001,0.0013193447546510889,-0.0012139538075112088
employers,0.0009758567233779941,0.0021922617155508473,-0.0012164049921728533
individuals families,0.00012899209366349338,0.0013467378059582864,-0.0012177457122947931
lesser extent,0.000541372901996402,0.0017604234500365348,-0.001219050548040133
capital allocation,0.00032153758352781005,0.0015410616869077133,-0.0012195241033799032
management segment,0.00021500929803347206,0.0014347609102306846,-0.0012197516121972127
deposit offerings,0.0,0.0012230017354215939,-0.0012230017354215939
seasonal,0.0007933052168701399,0.00201743939195916,-0.0012241341750890199
safe deposit,0.0,0.0012245274488581065,-0.0012245274488581065
portfolio investment,0.0,0.0012247451551713577,-0.0012247451551713577
services lending,3.520148138250781e-05,0.0012602558761160337,-0.001225054394733526
preferred equity,0.0,0.0012265445432435636,-0.0012265445432435636
dakota,1.1541158392526957e-05,0.0012383208126977064,-0.0012267796543051796
equipment financing,0.00010869703277767639,0.001335787458939616,-0.0012270904261619396
capital gains,1.402049966663729e-05,0.0012412744283285763,-0.001227253928661939
firm offers,0.0007394839171882048,0.001967241224761862,-0.0012277573075736574
alaska,0.0002187467595039927,0.0014467362240080841,-0.0012279894645040915
deposits general,0.0,0.0012292448919015422,-0.0012292448919015422
interstate,2.974895590294497e-05,0.00125984952450718,-0.0012301005686042351
relationship based,3.7744572917043976e-05,0.0012684037045771228,-0.0012306591316600787
economies scale,0.0003269204811075976,0.0015580497754309132,-0.0012311292943233156
nevada,0.00020771654562653597,0.0014399910921842655,-0.0012322745465577294
services industry,0.000248362013439744,0.001481504456402836,-0.001233142442963092
fannie mae,0.0,0.0012335171552182726,-0.0012335171552182726
fannie,0.0,0.0012335171552182726,-0.0012335171552182726
captive,0.00045147798899697637,0.0016851821203576968,-0.0012337041313607204
lending solutions,3.510725089298727e-05,0.0012704031055957433,-0.001235295854702756
advantage,0.006006582772221118,0.007242095828050198,-0.0012355130558290807
acquires,0.00020775685013143784,0.0014441300538841244,-0.0012363732037526866
property strategic,0.0004724193404850052,0.0017093316897024825,-0.0012369123492174774
banking segment,2.2838418970416805e-05,0.0012612301967126521,-0.0012383917777422353
inventory management,0.0006675222220468776,0.0019059343061757588,-0.0012384120841288813
competitive environment,0.0008517364082468059,0.0020905640027180953,-0.0012388275944712895
institutions credit,2.6007519870696767e-05,0.0012681169416217733,-0.0012421094217510765
assets management,0.00017567996333478397,0.001418572775776689,-0.0012428928124419052
joint ventures,0.0014225660354873421,0.0026664909160801433,-0.0012439248805928011
broad array,0.0010888414198792931,0.0023335568903460435,-0.0012447154704667504
intangible assets,6.71494329940478e-05,0.0013119355610965956,-0.0012447861281025478
family homes,9.946414875654707e-06,0.0012549773678860537,-0.001245030953010399
loans home,1.3043425223115149e-05,0.0012584190396952297,-0.0012453756144721146
manager,0.00113158788477245,0.0023776052939413583,-0.0012460174091689083
trust company,1.50683796397104e-05,0.0012616954971148965,-0.0012466271174751862
involve,0.0013371724206463493,0.002584519050974809,-0.0012473466303284597
variety,0.0006841585564797043,0.0019319281459123183,-0.001247769589432614
loans investments,0.0,0.0012551993552990103,-0.0012551993552990103
dealerships,0.0006902806671633361,0.0019456461771796849,-0.0012553655100163486
fresh,0.0018035922031503857,0.0030601334812873555,-0.0012565412781369697
eagle,0.00036200738698306535,0.001624121359375599,-0.0012621139723925337
economic conditions,0.0005655677109660045,0.0018294799681425713,-0.0012639122571765668
experiential,9.456704876550486e-05,0.0013604218413657322,-0.0012658547926002273
include comprehensive,0.0013704012265927088,0.0026372573942097565,-0.0012668561676170476
taxes,0.0002906443487718933,0.0015592724239112726,-0.0012686280751393793
municipalities,0.000867691196314284,0.00213648882904721,-0.0012687976327329258
comprehensive property,0.0,0.0012706948109517356,-0.0012706948109517356
rentals,0.0007233196881468001,0.001994968281615049,-0.0012716485934682492
firm operates,0.002398636125908798,0.003670810832577225,-0.001272174706668427
tennessee,6.500778417596134e-05,0.0013375071327538103,-0.001272499348577849
scale,0.00638734395160698,0.007660230824096726,-0.0012728868724897462
star,0.0005054325425343005,0.0017787995208625928,-0.0012733669783282922
sites,0.0013983199913830862,0.0026723849167251917,-0.0012740649253421056
banking solutions,0.00011535635510233325,0.0013899405360733768,-0.0012745841809710435
commercial property,0.00011681875089718428,0.0013932028272046941,-0.0012763840763075098
income various,2.3665209432840646e-05,0.0013002677901884111,-0.0012766025807555705
business development,0.0005946157944340952,0.0018714643736732525,-0.0012768485792391572
low cost,0.0018711459759360252,0.0031521154718717375,-0.0012809694959357123
specialized expertise,0.00045863146250516284,0.001739934998272814,-0.0012813035357676513
deploying,0.0009712949677285026,0.0022531145842524304,-0.0012818196165239278
methodologies,0.0008185670531548757,0.0021005739279929825,-0.001282006874838107
direct competition,0.0005770882632212088,0.0018597254535970128,-0.001282637190375804
men,0.0005572087713316933,0.001840026105169619,-0.0012828173338379255
york city,2.4179069867190247e-05,0.001309360195925025,-0.0012851811260578348
affiliates,0.0004305063086177041,0.0017168864255792135,-0.0012863801169615094
fluctuations,0.0010080764438782461,0.0022957539590583507,-0.0012876775151801046
homebuilders,0.0002521978372019973,0.0015400707763296353,-0.0012878729391276379
sports,0.0027731108315565936,0.004061335334843183,-0.0012882245032865892
portion,0.005346689119548808,0.006635531117827901,-0.0012888419982790928
southwest,3.280235277319116e-05,0.001322000056245027,-0.0012891977034718356
annualized,0.00014134213172385597,0.001430768131549523,-0.001289425999825667
estate development,6.014508787404192e-05,0.0013513459586026798,-0.0012912008707286378
atms,9.049508433916175e-05,0.0013822604970294156,-0.0012917654126902538
pension funds,2.5592609478007497e-05,0.001318364288769433,-0.0012927716792914257
cmbs,1.2369976228608812e-05,0.001305448678033838,-0.0012930787018052292
originated,0.00023252891471033674,0.001526194994677059,-0.0012936660799667222
attractive risk,5.3735647364950274e-05,0.0013479968027540758,-0.0012942611553891255
franchisees,0.00024314065007250996,0.001537750688714932,-0.001294610038642422
gas distribution,3.071837931430467e-05,0.0013277406775059632,-0.0012970222981916585
liquids ngls,0.00012039429000791452,0.0014180027534534847,-0.0012976084634455701
alternative,0.004499772624450898,0.00579796003910819,-0.0012981874146572921
products offered,0.00021805187733454546,0.0015171850949969336,-0.0012991332176623882
seniors,8.837684998364005e-05,0.0013875972298752733,-0.0012992203798916331
notes,0.0002638367108031611,0.0015632258287165879,-0.0012993891179134268
national banks,0.0,0.001300060164454237,-0.001300060164454237
principally,0.000198140012002703,0.0014982419617111606,-0.0013001019497084576
value added,0.0032058231703345694,0.004507114910421689,-0.0013012917400871196
pool,0.0007026907077040093,0.002004372162430587,-0.0013016814547265779
cargo,0.0006267926821162236,0.001929687597709393,-0.0013028949155931696
debt instruments,0.0,0.0013032096489435426,-0.0013032096489435426
lng,0.0009237816133133521,0.0022282528898037836,-0.0013044712764904314
accounts certificates,0.0,0.0013047829906496016,-0.0013047829906496016
purchasers,0.00037863773536424674,0.0016862897173703993,-0.0013076519820061526
weighted,0.00011129598303660478,0.0014197085978986022,-0.0013084126148619974
generate,0.0016057992629548985,0.002914238065496523,-0.0013084388025416246
fdic,0.0,0.001308856563978618,-0.001308856563978618
exploration development,0.00019191448686813837,0.001501315332038136,-0.0013094008451699976
infrastructure,0.0108192138169923,0.012129492626671979,-0.001310278809679679
dispositions,1.3327398082340905e-05,0.0013243097819721293,-0.0013109823838897883
extent,0.0005362095621621959,0.0018490060966874118,-0.001312796534525216
developments,0.000489404063004103,0.001804033425050429,-0.001314629362046326
margin,0.0018809203707050171,0.0031962541198952135,-0.0013153337491901963
esg,0.0004879877482277556,0.0018037850853567803,-0.0013157973371290246
silver,0.0003219910690216307,0.001640915290990049,-0.0013189242219684184
footwear accessories,0.00012889634434592507,0.0014490398281742124,-0.0013201434838282873
portfolio loans,0.0,0.0013223155760609792,-0.0013223155760609792
purposes,0.00010131410995130767,0.0014242437947519745,-0.0013229296848006667
corporations,0.0025305049420195763,0.0038549763294541766,-0.0013244713874346003
retail stores,0.0005742146935919253,0.001900801458716989,-0.0013265867651250638
lesser,0.0005938950594620892,0.001922866039374265,-0.0013289709799121758
south carolina,1.1210431735593617e-05,0.0013416892709189332,-0.0013304788391833395
current income,1.1992402104860952e-05,0.0013425094567561325,-0.0013305170546512716
mile,0.0006467149408740081,0.001979513303014859,-0.0013327983621408508
property acquisitions,1.018437965732931e-05,0.0013430472266644643,-0.001332862847007135
citizens,7.341338397062419e-05,0.0014080149745601552,-0.001334601590589531
intense encompassing,0.00031318244115682354,0.0016482890554403238,-0.0013351066142835003
services provided,0.00032918827562013414,0.0016651201984033393,-0.0013359319227832052
industrial customers,0.0006355578947597083,0.0019752178153096154,-0.0013396599205499071
construction land,0.0,0.001343618009604214,-0.001343618009604214
lease agreements,3.916005859136178e-05,0.0013830974337155197,-0.001343937375124158
income streams,0.00010868892872752391,0.0014532333610249933,-0.0013445444322974693
services generating,0.000494356232360907,0.0018396112484858876,-0.0013452550161249805
coverages,0.0,0.0013454827795787573,-0.0013454827795787573
concrete,0.0011496431283354856,0.0024955547800936412,-0.0013459116517581557
partnership,0.001825338046546064,0.003171725401968449,-0.0013463873554223852
cannabis,0.001972151177217036,0.0033190398192496215,-0.0013468886420325856
vessels,0.0008228137243892655,0.002170150501830103,-0.0013473367774408376
accommodations,0.00014879276235993974,0.0014975391321233984,-0.0013487463697634586
equities,6.314671276201814e-05,0.00141208453635028,-0.001348937823588262
vacation,2.898348971498956e-05,0.001381502154957546,-0.0013525186652425566
association,0.0002910428714890672,0.0016445316052926288,-0.0013534887338035617
iowa,2.5960662491440865e-05,0.0013804409222123097,-0.0013544802597208689
omni channel,0.0011307140042961478,0.0024869584924740247,-0.001356244488177877
geographic reach,0.000380253837762769,0.001736570831638327,-0.001356316993875558
subordinated,2.4709968737053205e-05,0.0013816380901465071,-0.001356928121409454
northeast,0.00010314954250714501,0.0014608020758365,-0.001357652533329355
cater,0.0010893561605303448,0.0024478182880809714,-0.0013584621275506267
northwest,8.677512130520958e-06,0.001367885354699525,-0.001359207842569004
secured loans,1.2137320411252468e-05,0.0013725254335232306,-0.0013603881131119783
suite banking,0.0,0.001361455155905517,-0.001361455155905517
transfers,0.0005717830583172574,0.0019344703417135184,-0.001362687283396261
metals,0.0018391868549533532,0.0032026046172832314,-0.0013634177623298783
refiners,0.0002142756280786277,0.0015810729061659552,-0.0013667972780873276
lp,0.00013751348061391433,0.0015061580073555188,-0.0013686445267416046
broader,0.0041051416048800875,0.005474357250650332,-0.0013692156457702446
competitive pricing,0.0014352868966233513,0.0028058095751314124,-0.001370522678508061
greater financial,0.0019937588301696535,0.003364326774624918,-0.0013705679444552645
loan associations,0.0,0.001370623729918304,-0.001370623729918304
alabama,0.0,0.0013726319195158595,-0.0013726319195158595
deposit capture,5.272544756971166e-05,0.0014255923666004673,-0.0013728669190307555
centered,0.003868544409350861,0.005241421986079271,-0.0013728775767284096
shopping experience,9.569370855498818e-05,0.0014708566558614177,-0.0013751629473064296
execution,0.0017714483352671434,0.0031466462220482946,-0.0013751978867811512
consumer lending,1.2954856507179946e-05,0.0013889725846951949,-0.0013760177281880149
policy,0.0012495342080101849,0.0026256181700335082,-0.0013760839620233234
disposition,4.942518891686487e-05,0.001425650959663555,-0.0013762257707466902
lending deposit,0.0,0.0013777516750509528,-0.0013777516750509528
shale,0.00019114911197240384,0.0015691747522641065,-0.0013780256402917026
values,0.0003955924257708939,0.0017746062199733613,-0.0013790137942024674
receivables,0.0003046815875733858,0.0016838457336340684,-0.0013791641460606826
massachusetts,0.00015708144191161597,0.001536248060809218,-0.001379166618897602
market area,0.0,0.0013813595059448533,-0.0013813595059448533
midwest,0.00010313043062716844,0.0014856381315069879,-0.0013825077008798195
deploying funds,9.973747226182951e-05,0.0014825176338578738,-0.0013827801615960442
situated,3.751614827429714e-05,0.001420954940789586,-0.001383438792515289
employee,0.0015875550578801523,0.002971572801315801,-0.0013840177434356487
operational footprint,0.0005932816992992614,0.001978079865258978,-0.0013847981659597165
service areas,7.995850386014266e-05,0.0014659401711163299,-0.0013859816672561873
airlines,0.0008679542978541859,0.0022553074222378365,-0.0013873531243836505
sba loans,0.0,0.0013874594547346694,-0.0013874594547346694
highly,0.010498411329657361,0.011886771846571633,-0.0013883605169142717
distinct,0.004217616769925675,0.005608201173404947,-0.001390584403479272
philosophy,0.0005241202045437012,0.001914732024219622,-0.0013906118196759208
company owned,0.001028841638906937,0.0024195637067279153,-0.0013907220678209783
order,0.0018715646050718826,0.0032625249856784535,-0.001390960380606571
intermediaries,0.0002590050788604683,0.0016524032249823897,-0.0013933981461219213
deposit market,0.0,0.001395056871784248,-0.001395056871784248
established,0.006682539210757304,0.00807901578276315,-0.0013964765720058453
sourced,0.0010941244310117084,0.0024909258746019106,-0.0013968014435902021
national bank,1.3104361261666422e-05,0.0014105461153315429,-0.0013974417540698763
retail commercial,0.00020863868049958269,0.0016073952583298423,-0.0013987565778302597
district,0.00016001590376582238,0.0015590636763114535,-0.0013990477725456313
west virginia,0.0,0.0013996920888081214,-0.0013996920888081214
extensive network,0.0013741611802507998,0.002774061892946032,-0.0013999007126952324
loan production,0.0,0.0014009282342285117,-0.0014009282342285117
repositioning,4.979334233134882e-05,0.0014509077521771625,-0.0014011144098458137
employer,0.0005155130256427282,0.001917031402801667,-0.0014015183771589389
groups,0.001571344996052858,0.0029732898586903142,-0.0014019448626374563
hedging,0.0002476015154516025,0.001650743776343947,-0.0014031422608923444
workforce,0.0014499479159883499,0.002853869230220048,-0.0014039213142316982
company bdc,0.0,0.0014041548968422141,-0.0014041548968422141
destination,0.0001434462222344576,0.0015482362643252144,-0.0014047900420907568
insurance agency,3.449557620045223e-05,0.001440350766130532,-0.0014058551899300798
various banking,0.0,0.001406389851216598,-0.001406389851216598
floating,0.00012876027649234395,0.001537291467117007,-0.0014085311906246632
specialized financial,0.00011262149917335092,0.0015222587863661181,-0.0014096372871927672
disability,9.71461145284499e-05,0.0015068221775002564,-0.0014096760629718065
property operational,0.00014707148546848098,0.0015575824586031898,-0.001410510973134709
ltl,8.016658003603285e-05,0.0014913771425827662,-0.0014112105625467334
regulated utility,0.0,0.0014112821878994007,-0.0014112821878994007
institutional clients,0.0005455397189562344,0.0019632828245274726,-0.0014177431055712381
savings time,1.2735038550728503e-05,0.0014322462770262367,-0.0014195112384755083
states canada,0.0007959592512370645,0.002216062471648835,-0.0014201032204117705
traditional intellectual,0.0,0.0014224888459152493,-0.0014224888459152493
accident,0.0,0.0014226156340592319,-0.0014226156340592319
tied,0.0010420761865841115,0.002465510885679451,-0.0014234346990953395
service territories,0.0,0.0014238084336216307,-0.0014238084336216307
talent,0.0021029777111287668,0.0035301475438138125,-0.0014271698326850457
operate,0.0010992535394520385,0.0025269021737799923,-0.0014276486343279538
north carolina,5.0405326166028366e-05,0.0014806015277183877,-0.0014301962015523593
site,0.0023596444860865,0.003789998209659929,-0.0014303537235734287
homeowners,0.0011295249505006342,0.002560252128471135,-0.0014307271779705009
medicaid,0.0006230777806403754,0.00205431994248757,-0.0014312421618471946
investment strategies,1.1438845598689409e-05,0.0014431557211866748,-0.0014317168755879853
club,0.001323900537467907,0.0027560080884633277,-0.0014321075509954207
hedge,0.00032724125755236933,0.001762003225724291,-0.0014347619681719216
balance sheet,0.00013904022215737328,0.0015764055703900652,-0.001437365348232692
banking financial,8.478593399669011e-05,0.0015221996154177373,-0.0014374136814210472
demographics,0.0008833606719483457,0.0023212464327747135,-0.001437885760826368
commercial business,0.00010687830570102716,0.0015464286325230171,-0.00143955032682199
publicly traded,0.0006760446056019383,0.002116605244367941,-0.0014405606387660028
wisconsin,4.61371519919406e-05,0.0014901115635253487,-0.001443974411533408
department,0.0025157270301779033,0.003960217077565541,-0.0014444900473876377
industry,0.011091780027007989,0.01253782335430481,-0.0014460433272968209
insurance services,0.00020197245941445193,0.0016484119316845303,-0.0014464394722700784
income diversified,0.0,0.0014486020647341365,-0.0014486020647341365
wastewater,0.0010887326858602102,0.0025384467088289714,-0.0014497140229687612
consumer banking,3.3627307924766674e-05,0.0014841839582945546,-0.001450556650369788
river,0.00023286242536840868,0.0016841592846787627,-0.0014512968593103541
surplus,5.2918569279365615e-05,0.0015045810062678743,-0.0014516624369885086
credit cards,0.00042091107074535266,0.0018726530697727145,-0.0014517419990273618
centers,0.010067237437410947,0.011520585535691893,-0.001453348098280946
installment loans,2.8722056341493805e-05,0.001483590659190995,-0.0014548686028495012
division,0.0023780066280323993,0.003833331974611518,-0.0014553253465791186
new mexico,3.835010189947294e-05,0.001493701247420394,-0.001455351145520921
liabilities,3.7311442759415525e-05,0.0014926861977747291,-0.0014553747550153137
development redevelopment,0.0,0.0014561615091524141,-0.0014561615091524141
fintech companies,0.0001516668854022011,0.0016082719866085614,-0.0014566051012063603
eastern,0.0004575573358498894,0.0019153443068791126,-0.0014577869710292232
investment products,7.021060815279031e-05,0.0015289294200441332,-0.001458718811891343
buy,0.0006824984199730365,0.0021419749433169346,-0.001459476523343898
corp operates,0.0005452527129874751,0.0020053217252156757,-0.0014600690122282007
commercial lending,3.77869576819656e-05,0.0014979759542525209,-0.0014601889965705553
organic,0.003101691546077504,0.0045635323558607084,-0.0014618408097832043
arizona,0.0001153461900174362,0.0015774555058034663,-0.0014621093157860302
ratings,0.0005029203945101632,0.0019680340951898755,-0.0014651137006797123
limits,0.00018288540410277406,0.0016486032191699728,-0.0014657178150671987
franchise,0.0012578205075790203,0.0027237003740510257,-0.0014658798664720055
based services,0.0005296714726381822,0.0019959049213087773,-0.001466233448670595
fuel,0.005339868238580215,0.006811411604365272,-0.0014715433657850573
public private,0.0010252541469018938,0.002497301451327359,-0.0014720473044254653
annuity,4.889719320713573e-05,0.001521788690320197,-0.0014728914971130613
gaming,0.0040891918090993976,0.0055641449002829845,-0.001474953091183587
paid,0.0015713833701358326,0.0030481150486453036,-0.001476731678509471
style,0.000556807854600278,0.0020341637748086177,-0.0014773559202083397
possess greater,0.0010815846372588674,0.0025592196805386837,-0.0014776350432798163
unions mortgage,0.0,0.0014779761502127446,-0.0014779761502127446
