focal_tic,focal_fyear,stratum,industry,market_cap,xrd,delta_m3_m1,delta_m2_m0,m3_wins_m1,jaccard_m1m2,regime
GLDD,2020,R&D-Zero,Construction,856.35291,,1.1779567531082547,1.0692660715009306,1,0.0,M3 wins big
GLDD,2021,R&D-Zero,Construction,1033.52712,,0.6638212713290345,0.5748475886288973,1,0.0,M3 wins big
GLDD,2022,R&D-Zero,Construction,393.8186,,1.5581747652026687,2.06981528253785,1,0.0,M3 wins big
GLDD,2023,R&D-Zero,Construction,511.66464,,0.0,0.9885938007821774,0,0.0,middle
GLDD,2024,R&D-Zero,Construction,759.5912,,-0.09200296432959387,-0.2317203775955664,0,0.0,M3 loses big
GLP,2020,R&D-Zero,Wholesale,564.5149200000001,,0.02314825091886158,0.056159245702616434,1,0.17647058823529413,middle
GLP,2021,R&D-Zero,Wholesale,797.55597,,0.0418472496836374,0.11602771234506504,1,0.1111111111111111,middle
GLP,2022,R&D-Zero,Wholesale,1180.0242600000001,,0.11098236171089487,0.2831106544710073,1,0.05263157894736842,middle
GLP,2023,R&D-Zero,Wholesale,1433.5474199999999,,0.10739873439316938,-0.08376328074407713,1,0.0,middle
GLP,2024,R&D-Zero,Wholesale,1567.2453999999998,,0.026692557108081494,-0.3544956949022321,1,0.0,middle
GLPI,2020,R&D-Zero,Trading,9855.9648,0.0,0.11656269153020993,0.03360584525433377,1,0.0,middle
GLPI,2021,R&D-Zero,Trading,12029.09262,0.0,-0.006849474927317377,0.08046111556574657,0,0.05263157894736842,middle
GLPI,2022,R&D-Zero,Trading,13581.26943,0.0,0.14408544119756875,0.09748084392466119,1,0.0,M3 wins big
GLPI,2023,R&D-Zero,Trading,13370.05005,0.0,0.04216594884225583,0.171129295513837,1,0.0,middle
GLPI,2024,R&D-Zero,Trading,13216.211679999999,0.0,0.0,0.0648889920489469,0,0.0,middle
GLUE,2024,R&D-Active,Pharmaceutical Products,426.85858,121.563,0.0,-0.6666386242044879,0,0.05263157894736842,middle
GLW,2022,R&D-Active,Steel Works Etc,26286.620000000003,900.0,0.27188981378539706,1.4546201122497182,1,0.0,M3 wins big
GLW,2023,R&D-Active,Steel Works Etc,24969.0,900.0,0.1964636088153729,1.1661665421353704,1,0.05263157894736842,M3 wins big
GLW,2024,R&D-Active,Steel Works Etc,38633.76,800.0,-0.2953853407473022,0.7126787835455892,0,0.0,M3 loses big
GM,2020,R&D-Active,Automobiles and Trucks,58296.0,6200.0,3.4534500528328804,0.5882547107007596,1,0.0,M3 wins big
GM,2021,R&D-Active,Automobiles and Trucks,87945.0,7900.0,0.8119032373771726,0.017754738500121825,1,0.05263157894736842,M3 wins big
GM,2022,R&D-Active,Automobiles and Trucks,47096.0,9800.0,0.3301504075038153,-2.3085785519589983,1,0.0,M3 wins big
GM,2023,R&D-Active,Automobiles and Trucks,43104.0,9900.0,1.3919456794584746,-2.0213600899447015,1,0.0,M3 wins big
GM,2024,R&D-Active,Automobiles and Trucks,53270.0,9200.0,1.7450599021831192,0.07658207095807401,1,0.1111111111111111,M3 wins big
GME,2020,R&D-Zero,Retail,21222.5,0.0,0.11796394895201257,0.2217771565706005,1,0.1111111111111111,middle
GME,2021,R&D-Zero,Retail,8267.787,0.0,0.33543726433833765,-0.2159810176875463,1,0.0,M3 wins big
GME,2022,R&D-Zero,Retail,6661.602000000001,0.0,25.759603955978815,-13.060198599420772,1,0.0,M3 wins big
GME,2023,R&D-Zero,Retail,4350.111,0.0,0.0976527745924713,-0.48318650179632777,1,0.1111111111111111,middle
GME,2024,R&D-Zero,Retail,12024.3,0.0,1.2035907047431047,0.506009614352142,1,0.0,M3 wins big
GMED,2020,R&D-Active,Medical Equipment,6503.34708,84.519,-0.009448525469587571,-0.07011706796673464,0,0.05263157894736842,middle
GMED,2021,R&D-Active,Medical Equipment,7331.4768,97.346,-0.04378960222165182,0.005853616529562511,0,0.0,middle
GMED,2022,R&D-Active,Medical Equipment,7441.259839999999,73.015,-0.16344876208018203,-0.016781579164663107,0,0.0,M3 loses big
GMED,2024,R&D-Active,Medical Equipment,11366.008199999998,163.754,0.17600087765886352,-0.15879000376005842,1,0.0,M3 wins big
GNE,2020,R&D-Zero,Utilities,189.0462,,-0.14930900786033285,0.4779676188611499,0,0.0,M3 loses big
GNE,2021,R&D-Zero,Utilities,145.87273000000002,,-0.23820116485574228,0.09261610515259777,0,0.0,M3 loses big
GNE,2022,R&D-Zero,Utilities,268.7883,,-1.6909905420387277,0.12810667258909714,0,0.0,M3 loses big
GNE,2023,R&D-Zero,Utilities,771.18395,,0.0,0.45543118832569274,0,0.0,middle
GNE,2024,R&D-Zero,Utilities,421.80304,,0.0,0.2856553486144735,0,0.0,middle
GNK,2020,R&D-Zero,Transportation,307.66272000000004,,0.0,0.17390971326018512,0,0.05263157894736842,middle
GNK,2021,R&D-Zero,Transportation,670.8,,-0.2281646572807121,-2.9040744817630233,0,0.0,M3 loses big
GNK,2022,R&D-Zero,Transportation,650.1427199999999,,0.39610351167715874,-0.22451451229476316,1,0.0,M3 wins big
GNK,2023,R&D-Zero,Transportation,705.8547299999999,,0.1814367120799409,0.4250821984034236,1,0.0,M3 wins big
GNK,2024,R&D-Zero,Transportation,596.04652,,0.24479894076576203,-1.41865041809289,1,0.0,M3 wins big
GNL,2020,R&D-Zero,Trading,1536.0011,0.0,-0.03410292427467271,0.050008683955383076,0,0.05263157894736842,middle
GNL,2021,R&D-Zero,Trading,1587.592,0.0,0.0006687019182639049,0.017642967322476857,1,0.0,middle
GNL,2022,R&D-Zero,Trading,1309.06494,0.0,-0.029162995302585093,-0.02105899766393981,0,0.05263157894736842,middle
GNL,2023,R&D-Zero,Trading,2297.3057499999995,0.0,0.09941715202844037,0.058398900003689996,1,0.0,middle
GNL,2024,R&D-Zero,Trading,1686.6723,0.0,-0.087283767664955,-0.060650613144987056,0,0.0,M3 loses big
GNRC,2020,R&D-Active,Electrical Equipment,14292.94591,80.251,-0.08092078710779926,0.1773024075035532,0,0.0,middle
GNRC,2021,R&D-Active,Electrical Equipment,22423.99048,104.303,-0.023685435874262972,-0.37906682341725195,0,0.0,middle
GNRC,2022,R&D-Active,Electrical Equipment,6182.23522,159.774,-0.3522559733062648,-0.2905207970961831,0,0.0,M3 loses big
GNRC,2023,R&D-Active,Electrical Equipment,7772.23512,173.443,0.11622202278621285,-0.05394974213132617,1,0.0,middle
GNRC,2024,R&D-Active,Electrical Equipment,9242.840600000001,219.6,0.23428932662965557,-0.4108317030407481,1,0.0,M3 wins big
GNSS,2020,R&D-Active,Recreation,206.4063,4.554,0.344262030446529,0.8807217076027317,1,0.05263157894736842,M3 wins big
GNSS,2021,R&D-Active,Recreation,188.56753999999998,4.918,0.04083547222291281,0.26449826678036326,1,0.0,middle
GNSS,2022,R&D-Active,Recreation,101.41247,7.023,0.11134577442348836,-0.7736239780916816,1,0.0,middle
GNSS,2023,R&D-Active,Recreation,74.79410999999999,8.127,-0.5011044901570445,-1.8008594964887814,0,0.0,M3 loses big
GNSS,2024,R&D-Active,Recreation,158.88636,9.644,0.15661126784139215,0.4945121392661356,1,0.0,M3 wins big
GNTX,2020,R&D-Active,Automobiles and Trucks,8268.503490000001,115.935,-0.21699138285935504,0.4898409450544957,0,0.0,M3 loses big
GNTX,2021,R&D-Active,Automobiles and Trucks,8239.968850000001,117.764,-0.15813121850542342,0.85197110701764,0,0.05263157894736842,M3 loses big
GNTX,2022,R&D-Active,Automobiles and Trucks,6385.78863,133.309,0.07618990221625876,0.6863711116516621,1,0.0,middle
GNTX,2023,R&D-Active,Automobiles and Trucks,7559.320299999999,154.359,0.2003321107122946,0.8699536717323071,1,0.0,M3 wins big
GNTX,2024,R&D-Active,Automobiles and Trucks,6527.65711,176.275,0.028514054444499948,0.9578012787610367,1,0.0,middle
GNW,2020,R&D-Zero,Insurance,1911.924,,0.2078753676128392,-0.17346817240497292,1,0.0,M3 wins big
GNW,2021,R&D-Zero,Insurance,2054.97,,0.0635051755178917,-0.5082786936383494,1,0.0,middle
GNW,2022,R&D-Zero,Insurance,2620.6659999999997,,-0.1621218602342105,-0.6804428566811171,0,0.0,M3 loses big
GNW,2023,R&D-Zero,Insurance,2984.77764,,-0.17084322645495842,-1.3369952864464207,0,0.0,M3 loses big
GNW,2024,R&D-Zero,Insurance,2945.71881,,0.0,-0.40359995401756765,0,0.0,middle
GO,2020,R&D-Zero,Retail,3723.0195,0.0,-0.8897831586833287,-0.23486060239687379,0,0.0,M3 loses big
GO,2022,R&D-Zero,Retail,2851.10406,0.0,0.163609404402425,3.2666208283253737,1,0.17647058823529413,M3 wins big
GO,2023,R&D-Zero,Retail,2675.07904,0.0,15.668441211151453,41.07113790674759,1,0.1111111111111111,M3 wins big
GO,2024,R&D-Zero,Retail,1518.27543,0.0,-0.19835100050873034,0.08524506709169649,0,0.1111111111111111,M3 loses big
GOAI,2023,R&D-Zero,Business Services,184.578,,-0.09982003447424725,-0.20816673132656716,0,0.0,M3 loses big
GOAI,2024,R&D-Zero,Business Services,132.8869,,0.0,-0.2238954327684909,0,0.0,middle
GOCO,2020,R&D-Zero,Insurance,1150.11736,,-0.6766176389835086,-2.460793125552135,0,0.0,M3 loses big
GOCO,2021,R&D-Zero,Insurance,437.69572999999997,,16.781357534970653,-68.25553667720874,1,0.0,M3 wins big
GOCO,2022,R&D-Zero,Insurance,93.52749999999999,,89.50007911320276,-134.52377109904265,1,0.0,M3 wins big
GOCO,2023,R&D-Zero,Insurance,128.74434,,2.9912210658828613,-0.5795550014071508,1,0.05263157894736842,M3 wins big
GOCO,2024,R&D-Zero,Insurance,137.80988,,2.1031050398801137,0.8248764238618302,1,0.0,M3 wins big
GOEVQ,2020,R&D-Active,Automobiles and Trucks,3253.3914,142.862,-0.10100798909594935,0.2986480155271942,0,0.0,M3 loses big
GOGO,2023,R&D-Active,Communication,1301.32006,36.683,-0.07444673907556487,-0.012790368277448172,0,0.0,middle
GOGO,2024,R&D-Active,Communication,1059.13471,44.772,0.25252178309408874,0.323015235302069,1,0.0,M3 wins big
GOLD,2020,R&D-Zero,Wholesale,133.9596,,0.0,-0.7379229689474727,0,0.0,middle
GOLD,2022,R&D-Zero,Wholesale,754.005,,-0.030506546725247774,-0.37410108164979994,0,0.0,middle
GOLD,2023,R&D-Zero,Wholesale,873.58316,,0.0,-0.48678072887599644,0,0.0,middle
GOLD,2024,R&D-Zero,Wholesale,742.9886099999999,,0.017110508453803686,-0.5517350249380631,1,0.0,middle
GOLF,2021,R&D-Active,Recreation,3850.4232,55.335,0.0687439814846812,0.4292985490222715,1,0.05263157894736842,middle
GOLF,2022,R&D-Active,Recreation,2863.0353400000004,56.393,0.0,-0.41141216026602634,0,0.05263157894736842,middle
GOLF,2023,R&D-Active,Recreation,4006.8099300000003,64.839,0.3392794092965565,0.19931932286821175,1,0.05263157894736842,M3 wins big
GOLF,2024,R&D-Active,Recreation,4284.63132,67.841,0.3764699626361212,0.5812721916773519,1,0.0,M3 wins big
GOOD,2020,R&D-Zero,Trading,649.476,0.0,-0.031637576935263666,-0.07257585996991968,0,0.0,middle
GOOD,2021,R&D-Zero,Trading,981.16698,0.0,0.0,-0.031705730254278044,0,0.1111111111111111,middle
GOOD,2022,R&D-Zero,Trading,743.2375,0.0,0.008107685912806188,0.008675261525056585,1,0.0,middle
GOOD,2023,R&D-Zero,Trading,534.9886799999999,0.0,0.026591915814187538,-0.03906485556182554,1,0.0,middle
GOOD,2024,R&D-Zero,Trading,720.65,0.0,0.013410818389573129,0.0029770617416689862,1,0.0,middle
GOOGL,2020,R&D-Active,Computer Software,1183421.08608,27573.0,0.08774615421629518,-0.04435718611021,1,0.05263157894736842,middle
GOOGL,2021,R&D-Active,Computer Software,1918191.0218399998,31562.0,0.0,0.017211346272922423,0,0.05263157894736842,middle
GOOGL,2022,R&D-Active,Computer Software,1133667.27,39500.0,0.06562592591243221,-0.1697702018536184,1,0.05263157894736842,middle
GOOGL,2023,R&D-Active,Computer Software,1740537.4,45427.0,0.12978969296795584,-0.036351010306610615,1,0.0,middle
GOOGL,2024,R&D-Active,Computer Software,2311542.3000000003,49326.0,0.28025449475593023,-0.07607246494109265,1,0.0,M3 wins big
GORO,2020,R&D-Zero,Precious Metals,216.43707,,0.4723750153153282,0.5584215942575831,1,0.0,M3 wins big
GORO,2021,R&D-Zero,Precious Metals,137.80884,,0.0,2.7990350381287588,0,0.0,middle
GORO,2022,R&D-Zero,Precious Metals,135.24894,,0.14828886269506203,-1.9090413912604003,1,0.0,M3 wins big
GORV,2020,R&D-Zero,Retail,154.61875,0.0,-0.06153677059002288,-0.009505563177386156,0,0.3333333333333333,middle
GORV,2021,R&D-Zero,Retail,279.73998,0.0,0.0,-1.8481331761221107,0,0.0,middle
GORV,2022,R&D-Zero,Retail,132.67728,0.0,0.00026924822223328704,0.48168400447075016,1,0.17647058823529413,middle
GORV,2023,R&D-Zero,Retail,99.15825,0.0,-0.058160534792601346,-1.422089574512109,0,0.0,middle
GPC,2020,R&D-Zero,Wholesale,14497.472220000001,0.0,0.05971801250390607,-8.029365515913508,1,0.0,middle
GPC,2021,R&D-Zero,Wholesale,19933.7762,0.0,-0.8131212422299019,-0.8857998645595875,0,0.0,M3 loses big
GPC,2022,R&D-Zero,Wholesale,24454.84642,0.0,-0.05318033376147388,2.1898886662116284,0,0.0,middle
GPC,2023,R&D-Zero,Wholesale,19330.0295,0.0,13.236581357167687,32.05772097871262,1,0.05263157894736842,M3 wins big
GPC,2024,R&D-Zero,Wholesale,16203.952800000001,0.0,3.716554124590073,1.1816565362242795,1,0.0,M3 wins big
GPI,2020,R&D-Zero,Retail,2372.45374,,-0.10088684734804891,0.32601828731899907,0,0.25,M3 loses big
GPI,2021,R&D-Zero,Retail,3353.0987199999995,,-0.1471704748015669,0.061533543788158895,0,0.17647058823529413,M3 loses big
GPI,2022,R&D-Zero,Retail,2577.84804,,-0.1225709286436464,0.2245505940867058,0,0.0,M3 loses big
GPI,2023,R&D-Zero,Retail,4170.0621599999995,,-0.10543480759616558,-0.4721192023662526,0,0.1111111111111111,M3 loses big
GPI,2024,R&D-Zero,Retail,5596.83292,,-0.04416222118516416,0.08002334085908336,0,0.05263157894736842,middle
GPK,2020,R&D-Active,Shipping Containers,4535.27844,10.2,0.2788417052486134,-0.10917346050049925,1,0.05263157894736842,M3 wins big
GPK,2021,R&D-Active,Shipping Containers,5988.527999999999,10.0,0.12853480544183982,-0.21225071971301418,1,0.0,middle
GPK,2022,R&D-Active,Shipping Containers,6833.331,14.0,-0.2727522246096858,-0.9953020126691952,0,0.05263157894736842,M3 loses big
GPK,2023,R&D-Active,Shipping Containers,7544.3543500000005,16.0,0.6893666337863413,0.1323667072696049,1,0.0,M3 wins big
GPK,2024,R&D-Active,Shipping Containers,8152.42708,17.0,0.0,-0.12298207232854913,0,0.05263157894736842,middle
GPMT,2020,R&D-Zero,Trading,551.49795,,0.2145647628150393,0.14309619512236693,1,0.05263157894736842,M3 wins big
GPMT,2021,R&D-Zero,Trading,629.8691900000001,,0.020816237791177607,0.15950310304987037,1,0.05263157894736842,middle
GPMT,2022,R&D-Zero,Trading,280.60136,,0.04634406365893379,0.08586904411200755,1,0.0,middle
GPMT,2023,R&D-Zero,Trading,300.43332000000004,,0.028490308718028795,-0.11195203267344397,1,0.1111111111111111,middle
GPMT,2024,R&D-Zero,Trading,136.15758,,0.0063275121308085484,-0.03711694531448801,1,0.05263157894736842,middle
GPN,2020,R&D-Zero,Business Services,64266.67943999999,,-0.05363606233988916,0.16329385043309225,0,0.05263157894736842,middle
GPN,2021,R&D-Zero,Business Services,38492.505000000005,,-0.03552942600787191,-0.25601440469374004,0,0.0,middle
GPN,2022,R&D-Zero,Business Services,26129.304239999998,,0.015284144775231039,0.20109080057765444,1,0.0,middle
GPN,2023,R&D-Zero,Business Services,33068.640999999996,,0.0,-0.06910282423367436,0,0.05263157894736842,middle
GPN,2024,R&D-Zero,Business Services,27870.330540000003,,0.0,0.17180711793942421,0,0.0,middle
GPOR,2021,R&D-Zero,Petroleum and Natural Gas,1483.74597,,0.20477059489508984,0.21820503429341276,1,0.0,M3 wins big
GPOR,2022,R&D-Zero,Petroleum and Natural Gas,1401.44284,,0.08303705806338421,-0.8595201168539672,1,0.05263157894736842,middle
GPOR,2023,R&D-Zero,Petroleum and Natural Gas,2429.3016,,-0.14936656707752727,-0.585737887909799,0,0.0,M3 loses big
GPOR,2024,R&D-Zero,Petroleum and Natural Gas,3278.3915999999995,,0.17837637276256835,0.26011020992271444,1,0.0,M3 wins big
GPRE,2020,R&D-Zero,Chemicals,469.60268999999994,,0.1768261646057191,0.570409020324516,1,0.1111111111111111,M3 wins big
GPRE,2021,R&D-Zero,Chemicals,1862.9969599999997,,4.161439427784221,1.5283218691810743,1,0.0,M3 wins big
GPRE,2022,R&D-Zero,Chemicals,1808.4975,,0.4587722726729533,1.007144855711557,1,0.05263157894736842,M3 wins big
GPRE,2023,R&D-Zero,Chemicals,1501.14484,,0.0,-0.18262880555413807,0,0.0,middle
GPRE,2024,R&D-Zero,Chemicals,613.4223599999999,,0.1280826671674289,0.43181112438763813,1,0.05263157894736842,middle
GPRO,2020,R&D-Active,Consumer Goods,1251.25704,131.589,-0.39851505044457125,-0.3075271239924764,0,0.0,M3 loses big
GPRO,2021,R&D-Active,Consumer Goods,1613.24694,141.494,-2.2007525497058786,-10.188018846268001,0,0.0,M3 loses big
GPRO,2022,R&D-Active,Consumer Goods,771.3422400000001,139.885,-0.013679966691075185,-0.5775689100849848,0,0.0,middle
GPRO,2023,R&D-Active,Consumer Goods,520.14259,165.688,0.4339558966793675,-0.204434710753302,1,0.0,M3 wins big
GPRO,2024,R&D-Active,Consumer Goods,169.44595000000004,185.897,0.0,-0.026904207853892803,0,0.05263157894736842,middle
GPUS,2020,R&D-Active,Almost Nothing,120.7299,1.849,0.17271517199004194,0.6064264531613086,1,0.0,M3 wins big
GPUS,2021,R&D-Active,Almost Nothing,93.11155000000001,2.041,0.7661674460224939,0.3021174108624111,1,0.0,M3 wins big
GRBK,2020,R&D-Zero,Construction,1163.1995200000001,,0.0,0.8315934221497262,0,0.25,middle
GRBK,2021,R&D-Zero,Construction,1539.5507999999998,,0.2369428548068332,-7.6247368584143,1,0.05263157894736842,M3 wins big
GRBK,2022,R&D-Zero,Construction,1115.37959,,-0.667802994953861,-0.4343345319676456,0,0.05263157894736842,M3 loses big
GRBK,2023,R&D-Zero,Construction,2337.5597000000002,,-0.7283555819818891,0.21226741415294004,0,0.0,M3 loses big
GRBK,2024,R&D-Zero,Construction,2513.69202,,0.489131982085942,-1.3143051520374258,1,0.25,M3 wins big
GRC,2020,R&D-Zero,Machinery,847.0099000000001,,0.262623352490646,-0.1525205330120435,1,0.0,M3 wins big
GRC,2021,R&D-Zero,Machinery,1162.9332,,0.26234508834520476,-0.1349298587281787,1,0.0,M3 wins big
GRC,2022,R&D-Zero,Machinery,668.5539,,0.011846314285580917,0.06877590811580114,1,0.0,middle
GRC,2023,R&D-Zero,Machinery,930.67282,,0.0,-0.6538701593182664,0,0.0,middle
GRC,2024,R&D-Zero,Machinery,994.5657600000001,,0.0487447259688332,-0.004896762329109107,1,0.0,middle
GRDN,2024,R&D-Zero,Healthcare,1282.19462,0.0,3.7123431003088014,-5.2356143446390355,1,0.0,M3 wins big
GREE,2021,R&D-Zero,Computer Software,655.8832500000001,,0.017000461634895395,-0.03456924652027246,1,0.0,middle
GRMN,2020,R&D-Active,Electronic Equipment,22923.38586,705.685,0.0,-0.08937660593371127,0,0.0,middle
GRMN,2021,R&D-Active,Electronic Equipment,26227.43136,840.024,0.13482495983642173,-0.2771929719778944,1,0.0,middle
GRMN,2022,R&D-Active,Electronic Equipment,17684.88667,834.927,0.0393192204581001,-0.3123113006542587,1,0.0,middle
GRMN,2023,R&D-Active,Electronic Equipment,24651.015579999996,904.696,-0.24092846706017276,0.013345793327447564,0,0.0,M3 loses big
GRMN,2024,R&D-Active,Electronic Equipment,39698.44968,993.601,-0.281743144852588,-0.1964909151762793,0,0.0,M3 loses big
GRND,2021,R&D-Active,Computer Software,1576.0191825,10.913,0.05691258393527482,-0.08492472291770348,1,0.0,middle
GRND,2022,R&D-Active,Computer Software,806.8866,17.9,0.05225395103592395,0.018976036430132126,1,0.0,middle
GRNQ,2020,R&D-Zero,Business Services,126.61824999999999,,-0.09566310742213607,-0.06887513960526637,0,0.0,M3 loses big
GRNT,2022,R&D-Zero,Petroleum and Natural Gas,1203.41907,,0.0,0.3287936637690851,0,0.0,middle
GRNT,2023,R&D-Zero,Petroleum and Natural Gas,784.78526,,-0.04422014260361287,-0.17158581702532363,0,0.1111111111111111,middle
GRNT,2024,R&D-Zero,Petroleum and Natural Gas,844.54164,,-0.23341838210216764,0.19415351991655616,0,0.05263157894736842,M3 loses big
GROV,2023,R&D-Active,Retail,67.09716,16.401,0.0,-0.7223944902592934,0,0.0,middle
GROV,2024,R&D-Active,Retail,55.30114999999999,18.456,-0.12826059996388312,-0.031059351526453116,0,0.05263157894736842,M3 loses big
GROW,2021,R&D-Zero,Trading,93.07903000000002,,-0.32032339586759817,0.8380562386554347,0,0.0,M3 loses big
GRPN,2020,R&D-Zero,Retail,1096.117755,,0.9268172511534525,-0.09623459073708518,1,0.0,M3 wins big
GRPN,2021,R&D-Zero,Retail,688.15308,,0.0,-3.377427393303325,0,0.05263157894736842,middle
GRPN,2022,R&D-Zero,Retail,261.62994,,1.5447114142707976,-1.1397335671469582,1,0.0,M3 wins big
GRPN,2024,R&D-Zero,Retail,483.5214,,4.357328204590189,-8.073583605780875,1,0.0,M3 wins big
GRWG,2020,R&D-Zero,Retail,2298.61322,0.0,-0.008739480158392987,0.24937758882951266,0,0.05263157894736842,middle
GRWG,2022,R&D-Zero,Retail,239.1592,0.0,0.0,-1.060683046206902,0,0.05263157894736842,middle
GRWG,2023,R&D-Zero,Retail,154.32484,0.0,0.4607775656430063,-0.5692933354111743,1,0.0,M3 wins big
GRWG,2024,R&D-Zero,Retail,100.39107,0.0,-0.12142628094524,-0.3307011312168133,0,0.0,M3 loses big
GS,2020,R&D-Zero,Trading,94619.148,,-0.34883257724491323,-0.5357991108880545,0,0.05263157894736842,M3 loses big
GS,2021,R&D-Zero,Trading,133471.695,,-0.10150949816345477,0.2413875438374073,0,0.1111111111111111,M3 loses big
GS,2022,R&D-Zero,Trading,120457.704,,-0.3303538928864128,0.3897049044220452,0,0.17647058823529413,M3 loses big
GS,2023,R&D-Zero,Trading,130043.067,,-0.12009860834005329,0.2331036184014884,0,0.0,M3 loses big
GS,2024,R&D-Zero,Trading,184898.998,,-0.09434600825942101,-0.11080849855970731,0,0.17647058823529413,M3 loses big
